     0.000     0.000     0.000     1.000     1.000     0.170     0.830     2.000     1.005 10070107  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070108  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070109  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070110  693 2221
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.005 10070111  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070112  693 2221
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.005 10070113  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070114  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070115  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070116  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070117  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070118  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070119  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070120  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10070201  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10070202  693 2221
